天数,股票代码,开盘价,最高价,最低价,收盘价,成交量
117,1021,38.7,38.7,38.7,38.7,0
117,1022,6.685,6.685,6.685,6.685,0
117,1023,10.95,10.95,10.85,10.85,1432
117,1024,0.9751,0.9751,0.9751,0.9751,0
117,1025,21.2,21.64,21.2,21.64,1865
117,1026,5.474,5.474,5.474,5.474,0
117,1027,45,45,44.08,44.28,2917
117,1028,2.85,2.85,2.74,2.74,8645
117,1029,11.2,11.35,11.19,11.33,8805
117,1030,10.25,10.25,10.25,10.25,0
117,1031,11.23,11.23,10.95,10.95,2570
117,1032,13.98,13.98,13,13.45,62767
117,1033,8.06,8.28,8.06,8.13,24196
117,1034,3.52,3.52,3.52,3.52,0
117,1035,0.4491,0.4491,0.4364,0.4364,2200
117,1036,118,118.27,116.41,116.72,11033
117,1037,7.69,7.69,7.69,7.69,0
117,1038,8.16,8.4,8.16,8.3,1046
117,1039,10.53,10.6,10.3,10.3,61234
117,1040,1.575,1.575,1.575,1.575,0
117,1041,17.0345,17.0345,16.3887,16.3887,4557
117,1042,6.8,6.8,6.8,6.8,150
117,1043,67.51,68,65.72,65.72,945
117,1044,2.9107,3.2103,2.9107,3.2103,0
117,1045,16.01,16.35,16,16,1697
117,1046,12.6411,12.6411,12.6411,12.6411,0
117,1047,47.05,47.14,46.325,46.355,23580
117,1048,52.1577,52.1577,50.6422,50.7504,15815
117,1049,6.3,6.3,6.29,6.29,50
117,1050,826,826,820,820,28
117,1051,10.44,10.44,10.284,10.284,6750
117,1052,9.6,9.6,9.4,9.425,6762
117,1053,4.45,4.45,4.13,4.13,9730
117,1054,27.5,27.75,27.5,27.5,125
117,1055,48.87,48.92,48.73,48.92,1030
117,1056,5.33,5.33,5.33,5.33,0
117,1057,88.49,88.49,87.8,88,3442
117,1058,24.12,24.6,24,24.11,2129
117,1059,16.6194,17.2119,16.6194,17.2119,1719
117,1060,16.6632,17.3547,16.4238,17.3547,8281
117,1061,9.92,9.92,9.92,9.92,0
117,1062,23.11,23.59,23.11,23.59,100
117,1063,33.7,33.7,32.8,33.04,16067
117,1064,26.3,26.79,26.3,26.6,4671
117,1065,12.9582,14.5289,12.9582,14.5289,163
117,1066,29.31,29.31,28.11,28.3,170
117,1067,7.35,7.41,7.27,7.41,344
117,1068,7.43,7.43,7.31,7.31,16191
117,1069,3.2,3.2,3.2,3.2,0
117,1070,5.63,5.63,5.63,5.63,0
117,1071,20.8029,21.635,20.8029,21.635,72
117,1072,4.5,4.62,4.5,4.62,100
117,1073,2.65,2.74,2.64,2.65,2645
117,1074,8.57,8.57,8.57,8.57,0
117,1075,1.5745,1.5844,1.5548,1.5844,24134
117,1076,36.3,36.75,36.15,36.16,700
117,1077,41.14,41.19,40.17,40.26,2165
117,1078,19.18,19.18,19.18,19.18,0
117,1079,1.5555,1.5555,1.435,1.435,0
117,1080,1.9326,1.9326,1.9326,1.9326,0
117,1081,88.6603,89.2847,87.4532,87.4532,8304
117,1082,3.06,3.15,3.06,3.15,7830
117,1083,9.5,9.5,9.38,9.38,500
117,1084,14.2474,14.2792,14.1552,14.1552,5323
117,1085,12.5054,12.5086,12.4927,12.4927,374
117,1086,3.02,3.02,3.02,3.02,150
117,1087,3.83,3.83,3.83,3.83,0
117,1088,13.38,13.38,13.38,13.38,0
117,1089,7.7,7.7,7.7,7.7,0
117,1090,5.0028,5.0028,4.8644,4.8644,164
117,1091,1.7534,1.7534,1.7534,1.7534,0
117,1092,1.5971,1.6743,1.5971,1.6743,0
117,1093,64.4164,64.4164,62.4798,62.8417,3238
117,1094,9.55,9.7,9.4,9.4,300
117,1095,18.3495,19.8551,17.879,17.879,2764
117,1096,81.8705,82.6791,81.2641,81.6684,1133
117,1097,6.65,6.79,6.65,6.68,3109
117,1098,235.8673,238.3689,229.4346,230.8641,1656
117,1099,22.51,22.85,22.51,22.85,200
117,1100,2.41,2.41,2.41,2.41,0
117,1101,45,45.23,44.56,44.75,43125
117,1102,14.4818,14.4818,14.2727,14.3091,66
117,1103,85.4,85.4,81.2,81.52,11446
117,1104,17.4,18,17.35,17.47,3135
117,1105,24.87,24.87,24.87,24.87,0
117,1106,49.8068,49.8068,48.4654,48.5765,35984
117,1107,26.0485,26.0485,25.3973,25.4069,3362
117,1108,15.4,15.4,15.4,15.4,0
117,1109,6.85,6.87,6.7,6.7,12402
117,1110,63.9228,64.9375,63.9228,64.9375,134
117,1111,19.3,19.3,19,19,398
117,1112,17.132,17.132,16.7059,16.7059,282
117,1113,7,7,7,7,7000
117,1114,13.977,13.977,13.977,13.977,0
117,1115,1.28,1.33,1.28,1.33,1000
117,1116,4.7027,4.7964,4.7027,4.7964,0
117,1117,10.8358,10.8358,10.8358,10.8358,328
117,1118,18.83,18.83,17.97,18.28,54659
117,1119,3.45,3.45,3.45,3.45,0
117,1120,4.25,4.25,4.25,4.25,0
117,1121,34.0635,35.3287,33.9655,35.3287,527
117,1122,1.3137,1.3137,1.3137,1.3137,0
117,1123,10.32,10.32,10.11,10.12,126115
117,1124,7.205,7.205,7.115,7.115,860
117,1125,30.5,30.5,30.5,30.5,10
117,1126,8.0232,8.0811,7.9885,7.9885,777
117,1127,6.2,6.2,6.2,6.2,0
117,1128,2.372,2.372,2.372,2.372,0
117,1129,48.8115,48.8115,48.8115,48.8115,0
117,1130,15.2197,15.2197,15.2197,15.2197,0
117,1131,10.7,10.71,10.7,10.71,50
117,1132,9.3561,9.3561,9.2237,9.2237,385
117,1133,1.19,1.19,1.19,1.19,0
117,1134,2.42,2.45,2.42,2.45,1000
117,1135,32.39,32.42,32.3,32.3,105
117,1136,34.43,34.43,34,34,10
117,1137,4.1455,4.1455,4.1455,4.1455,825
117,1138,4.72,4.72,4.15,4.43,18562
117,1139,5.8,5.8,5.8,5.8,100
117,1140,3.4842,3.4842,3.4842,3.4842,0
117,1141,2.82,2.82,2.82,2.82,0
117,1142,42.2666,43.2033,42.2666,42.7233,22734
117,1143,20.18,20.3,20.18,20.3,0
117,1144,0.98,0.98,0.98,0.98,0
117,1145,7.4605,7.4605,7.4605,7.4605,0
117,1146,5.31,5.4,5.2,5.4,3740
117,1147,17.5,17.75,16.65,16.7,2040
117,1148,14.1358,14.1358,14.1358,14.1358,0
117,1149,8.6893,8.6982,8.6893,8.6982,174
117,1150,6.615,6.715,6.615,6.7,1200
117,1151,1.17,1.19,1.16,1.17,20350
117,1152,157.6802,157.6802,157.6802,157.6802,0
117,1153,9.8754,10.0907,9.8754,10.0907,1432
117,1154,1.6,1.6,1.6,1.6,560
117,1155,0.042,0.042,0.031,0.031,27233
117,1156,7.15,7.15,7.15,7.15,0
117,1157,8.21,8.21,8.21,8.21,0
117,1158,24.25,24.29,23.98,23.98,908
117,1159,2.27,2.3,2.27,2.3,2700
117,1160,35.25,35.25,34.8,34.8,4819
117,1161,1.001,1.001,1.001,1.001,0
117,1162,12.11,12.67,12.07,12.26,15697
117,1163,10.9083,10.9083,10.9083,10.9083,450
117,1164,10.775,10.775,10.5,10.5417,5820
117,1165,3.6,3.67,3.57,3.67,0
117,1166,41.95,41.95,41.4,41.6,329
117,1167,19.3433,19.3433,19.1667,19.1667,1875
117,1168,2.45,2.45,2.45,2.45,1000
117,1169,24.24,24.24,23.4,24.05,6530
117,1170,4.9661,5.2526,4.9661,5.2526,733
117,1171,58.0155,58.0155,55.7726,56.3962,3804
117,1172,3.1768,3.1768,3.0909,3.1277,497
117,1173,5.5257,5.5345,5.3503,5.438,27079
117,1174,1.9563,1.9563,1.9563,1.9563,0
117,1175,20.1968,20.4903,19.4582,19.4582,8383
117,1176,8,8.0033,7.95,7.97,7080
117,1177,4.44,4.58,4.09,4.09,1500
117,1178,16.76,16.78,16.65,16.65,450
117,1179,43.7,43.7,42.43,42.62,1025
117,1180,13.5,13.98,13.5,13.95,9351
117,1181,17.9167,18.0133,17.7,17.7,12408
117,1182,7.25,7.25,7.22,7.22,500
117,1183,12.11,12.11,11.92,11.97,2765
117,1184,22.67,22.78,22.15,22.15,1775
117,1185,35.5,35.5,35.5,35.5,0
117,1186,3.85,3.85,3.85,3.85,0
117,1187,4.46,4.7,4.46,4.7,0
117,1188,26,26,26,26,0
117,1189,11.4261,11.4261,11.4261,11.4261,0
117,1190,7.589,7.8736,7.589,7.8736,1054
117,1191,1.4267,1.52,1.4267,1.46,1512
117,1192,22.5,22.66,22.5,22.66,100
117,1193,8.8388,8.8388,8.712,8.7712,16697
117,1194,5.6396,5.6396,5.6396,5.6396,0
117,1195,38,38,38,38,0
117,1196,19,19,19,19,0
117,1197,11.2921,11.2921,10.8071,10.9056,24826
117,1198,92.116,92.116,89.6456,89.6456,375
117,1199,0.4917,0.4917,0.4917,0.4917,0
117,1200,26.83,26.83,26.35,26.48,1089
117,1201,28.59,28.59,27.68,28,6665
117,1202,14.94,14.94,14.94,14.94,0
117,1203,20.74,20.74,20.44,20.55,500
117,1204,52.75,52.99,52.3,52.3,1559
117,1205,6.64,6.9,6.64,6.84,550
117,1206,8.79,8.79,8.79,8.79,300
117,1207,34.25,34.25,34.15,34.15,420
117,1208,2.7811,2.7811,2.7111,2.7111,140
117,1209,71.8,71.8,68.1,68.27,945
117,1210,0.221,0.221,0.22,0.221,11492
117,1211,0.8418,0.8418,0.8418,0.8418,0
117,1212,6.92,6.92,6.92,6.92,4545
117,1213,14.8275,14.8275,14.4494,14.4693,565
117,1214,14.2746,14.3295,14.1922,14.206,2028
117,1215,10.6,10.6,10.6,10.6,0
117,1216,2,2.04,1.95,2.04,1000
117,1217,7.4921,7.4921,7.4356,7.4356,143
117,1218,80.8,80.8,79.95,80.15,3875
117,1219,8.5054,8.5054,8.5054,8.5054,0
117,1220,1.155,1.155,1.155,1.155,0
117,1221,4.5999,4.5999,4.5999,4.5999,0
117,1222,7.99,7.99,7.82,7.82,5
117,1223,0.84,0.84,0.84,0.84,0
117,1224,6.1314,6.1682,6.0576,6.076,112828
117,1225,10.6,10.6,10.6,10.6,12
117,1226,3.3,3.3,3.3,3.3,0
117,1227,0.7,0.7,0.7,0.7,1500
117,1228,22.12,22.55,22.12,22.55,2615
117,1229,3.11,3.11,3.11,3.11,0
117,1230,2.5245,2.5245,2.5245,2.5245,0
117,1231,2.31,2.31,2.31,2.31,0
117,1232,4.56,4.56,4.5,4.5,850
117,1233,5.0388,5.0388,5.0388,5.0388,0
117,1234,7.1184,7.1184,7.0603,7.0603,159
117,1235,2.52,2.52,2.52,2.52,0
117,1236,12.64,12.64,12.64,12.64,0
117,1237,25.2,25.3,25.08,25.3,327
117,1238,1.5596,1.6296,1.5596,1.5696,340
117,1239,33.25,33.25,33.25,33.25,0
117,1240,0.85,0.85,0.84,0.84,1100
117,1241,20.99,21.94,20.99,21.94,0
117,1242,7.96,7.96,7.96,7.96,0
117,1243,5.02,5.02,5.02,5.02,0
117,1244,5.82,5.82,5.56,5.56,3006
117,1245,6.2,6.2,6.2,6.2,26436
117,1246,8.21,8.21,8.18,8.18,0
117,1247,6.35,6.35,6.35,6.35,0
117,1248,31.9885,32.1999,30.0939,30.6143,30297
117,1249,1.49,1.49,1.49,1.49,0
117,1250,58.9,60,58.78,58.79,4692
117,1251,460.33,464.99,459,463.21,110
117,1252,415.1,418.49,411,413,698
117,1253,0.6869,0.6869,0.6869,0.6869,0
117,1254,4.4,4.4,4.22,4.22,109
117,1255,21.2378,21.6033,21.1588,21.218,706
117,1256,4.2756,4.2756,4.2756,4.2756,0
117,1257,33.782,33.916,33.656,33.836,3585
117,1258,4,4,3.76,3.76,6011
117,1259,41.732,42.0022,41.2216,41.2216,4286
117,1260,0.47,0.47,0.453,0.467,15106
117,1261,61,61,61,61,0
117,1262,678.156,678.156,678.156,678.156,0
117,1263,6,6.05,5.925,5.925,2390
117,1264,30.55,30.69,29.79,30.05,2784
117,1265,1.4,1.4,1.4,1.4,0
117,1266,15.47,15.47,15.07,15.12,40861
117,1267,2.24,2.24,2.165,2.185,188964
117,1268,2.6321,2.6513,2.6129,2.6321,1770
117,1269,2.105,2.105,2.09,2.09,3000
117,1270,9.2919,9.2919,9.2919,9.2919,0
117,1271,1.96,1.96,1.93,1.93,212
117,1272,0.445,0.445,0.401,0.407,84100
117,1273,3.31,3.31,3.31,3.31,0
117,1274,30.4,30.4,28.88,28.99,8198
117,1275,82.0185,82.0185,82.0185,82.0185,0
117,1276,38.85,39.35,38.5,38.5,340
117,1277,3.1,3.1,3.01,3.03,5672
117,1278,175.4969,177.7873,172.7108,173.0182,595
117,1279,6.8675,6.967,6.8675,6.967,151
117,1280,1.5161,1.5161,1.5161,1.5161,0
117,1281,1.1,1.16,1.1,1.16,19250
117,1282,87,87,84.29,84.68,8782
117,1283,95.5,96,95.5,95.55,120
117,1284,8.6,8.6,8.6,8.6,0
117,1285,8.7,8.7,8.7,8.7,600
117,1286,4.2885,4.2885,4.2885,4.2885,0
117,1287,24.92,24.92,24.04,24.4,693
117,1288,11.85,11.85,11.55,11.77,1990
117,1289,2.1061,2.1061,2.1061,2.1061,0
117,1290,46.3202,46.3202,46.3202,46.3202,0
117,1291,1.25,1.25,1.25,1.25,0
117,1292,1.68,1.68,1.68,1.68,596
117,1293,11.46,11.53,11.31,11.53,5903
117,1294,348.5,351.99,348.5,351.99,3
117,1295,15.0333,15.2333,15.0333,15.23,1827
117,1296,197.8335,198.5871,187.3295,187.9418,339
117,1297,5.2343,5.2343,5.2343,5.2343,0
117,1298,0.09,0.09,0.09,0.09,0
117,1299,43.4,43.615,43.325,43.375,1350
117,1300,2.278,2.278,2.2571,2.278,3828
117,1301,5.95,6.6,5.95,6.6,4000
117,1302,23.85,23.85,23.3,23.3,3528
117,1303,24.49,25,24.49,24.8,404
117,1304,5.37,5.44,5.37,5.44,900
117,1305,21.01,21.5,21.01,21.5,765
117,1306,121.3,121.3,120.09,120.45,1625
117,1307,33.3,33.3,32.48,33,322
117,1308,4.8,4.8,4.66,4.79,4744
117,1309,15.3219,15.4156,15.0408,15.3688,3166
117,1310,3.45,3.45,3.45,3.45,0
117,1311,14.1257,14.1257,13.4571,13.4743,7411
117,1312,18.4216,18.9781,18.4216,18.7478,88
117,1313,69,69,69,69,50
117,1314,6,6.3,6,6.05,935
117,1315,34.65,35.07,33.83,33.86,27028
117,1316,29.7,29.7,28.14,28.67,15822
117,1317,1.4042,1.4042,1.4042,1.4042,0
117,1318,43.2,44.49,42.94,43.47,3654
117,1319,20.35,20.45,17.85,19.12,4040
117,1320,9.4909,9.4909,9.4909,9.4909,0
117,1321,1.43,1.43,1.43,1.43,0
117,1322,5.4,5.4,5.4,5.4,1100
117,1323,8.05,8.05,8.05,8.05,0
117,1324,35.75,35.75,35.75,35.75,150
117,1325,8.6,8.6,8.6,8.6,0
117,1326,13.24,13.24,13.24,13.24,0
117,1327,2.79,2.79,2.7,2.7,50
117,1328,8.8,8.8,8.5,8.5,1776
117,1329,32.8,33.03,32,32.54,1360
117,1330,5.5,5.5,5.5,5.5,0
117,1331,2.01,2.01,2.01,2.01,500
117,1332,0.98,0.98,0.98,0.98,0
117,1333,1.3267,1.3267,1.3267,1.3267,0
117,1334,315,315,313,313,10
117,1335,10,10,9.99,9.99,100
117,1336,5.3,5.3,5.3,5.3,0
117,1337,430,430,427.5,427.5,3
117,1338,3.61,3.8,3.6,3.8,770
117,1339,2.4785,2.6371,2.4785,2.6371,3934
117,1340,2.2,2.2,2.2,2.2,0
117,1341,1.3023,1.3023,1.2589,1.2589,15134
117,1342,101.996,101.996,98.326,98.326,10197
117,1343,2.145,2.145,2.0378,2.0716,34531
117,1344,8.3,8.3,8.3,8.3,1200
117,1345,65.21,65.21,62.35,63.08,3148
117,1346,7.4,7.4,7.01,7.01,1000
117,1347,166,166,165.99,166,376
117,1348,0.8384,0.8384,0.8384,0.8384,0
117,1349,1.63,1.63,1.63,1.63,0
117,1350,3.1854,3.3087,3.1854,3.2265,42062
117,1351,25.8,25.8,25.8,25.8,0
117,1352,7.8,7.8,7.8,7.8,0
117,1353,5.05,5.05,5,5,2335
117,1354,7.48,7.48,6.87,6.96,62775
117,1355,23.458,23.458,23.225,23.225,0
117,1356,1.01,1.07,1.01,1.07,0
117,1357,32.5,32.65,32.5,32.65,0
117,1358,12.5,12.5,12.5,12.5,0
117,1359,1.5,1.5,1.5,1.5,0
117,1360,2.8037,2.852,2.8037,2.852,931
117,1361,13.0535,13.3027,12.9704,12.9704,4537
117,1362,13.27,13.27,13.27,13.27,0
117,1363,2.4,2.4,2.32,2.37,55308
117,1364,26.07,26.12,25.43,25.67,26137
117,1365,25.73,25.73,25.5,25.5,1
117,1366,138.01,138.47,135.54,135.54,209
117,1367,2.24,2.24,2.24,2.24,0
117,1368,7.14,7.14,7.14,7.14,0
117,1369,3.74,3.74,3.74,3.74,0
117,1370,18.4083,18.5003,18.307,18.3162,5551
117,1371,50.8,50.8,49.66,50,374
117,1372,75.96,76.52,74.99,76.21,1605
117,1373,4.09,4.09,4.09,4.09,0
117,1374,4.74,4.74,4.74,4.74,0
117,1375,33.51,34,33.32,34,565
117,1376,12.91,13.17,12.88,12.97,659
117,1377,168,168,168,168,10
117,1378,1.26,1.26,1.26,1.26,0
117,1379,1.4892,1.4892,1.4892,1.4892,4
117,1380,79.6026,80.3011,79.2533,80.1215,3157
117,1381,29.9512,29.9512,28.4878,28.6829,24312
117,1382,11.55,11.55,11.35,11.36,2375
117,1383,41.6994,41.6994,41.6994,41.6994,0
117,1384,1.3812,1.3812,1.3812,1.3812,0
117,1385,34.3,34.3,33.97,34.06,14147
117,1386,14.5,14.5,13.87,13.9,1315
117,1387,6.25,6.25,6.25,6.25,0
117,1388,11.91,11.91,11.9,11.9,1100
117,1389,18.35,18.35,18.35,18.35,0
117,1390,89.5384,92.2269,82.3658,86.211,141700
117,1391,10.18,10.83,10.18,10.75,3185
117,1392,10.25,10.58,10.25,10.5,5446
117,1393,2.8403,2.8403,2.8403,2.8403,0
117,1394,41.3294,41.5203,39.3328,39.654,7263
117,1395,1.7634,1.7634,1.7634,1.7634,0
117,1396,6.8535,6.8535,6.6782,6.8535,1223
117,1397,73.5496,73.8596,72.6484,72.8228,47984
117,1398,379.49,379.49,372.27,375,23
117,1399,7.7256,7.7922,7.6115,7.7161,5820
117,1400,16.2,16.23,15.645,15.645,6792
117,1401,12.5,12.69,12.4,12.45,9880
117,1402,5.18,5.18,5.18,5.18,0
117,1403,20.01,20.12,20,20,95
117,1404,409.7066,411.5153,399.4049,399.4049,123
117,1405,19.1,21.5,19.1,20.52,5766
117,1406,5,5,4.84,4.84,2000
117,1407,10.1585,10.1585,9.8597,9.8597,502
117,1408,1137.4723,1137.4723,1091.0448,1111.3568,134
117,1409,1.3278,1.3278,1.3278,1.3278,0
117,1410,14.5333,14.5333,13.9767,14.1,4785
117,1411,1.14,1.14,1.14,1.14,5001
117,1412,39.5706,39.5706,39.5706,39.5706,73
117,1413,5.08,5.08,4.9975,4.9975,204
117,1414,5.0875,5.0875,4.9275,4.9275,400
117,1415,5,5.15,4.99,4.99,750
117,1416,17.8583,17.8583,17.8583,17.8583,0
117,1417,28.7,28.7,27.6,27.6,73
117,1418,58,58.4,57.25,57.25,527
117,1419,6.8123,6.8123,6.8123,6.8123,0
117,1420,25.8044,25.8044,25.8044,25.8044,0
117,1421,4.1,4.1,4.09,4.09,100
117,1422,18.8,18.8,18.8,18.8,0
117,1423,17.44,17.44,17.44,17.44,0
117,1424,6.55,6.55,6.55,6.55,0
117,1425,4744.5,4822.5,4537.5,4600.5,152
117,1426,15.1,15.22,14.58,14.59,3252
117,1427,2.657,2.657,2.657,2.657,0
117,1428,3.14,3.17,3.14,3.17,100
117,1429,123.5,124.5,119.8,119.95,3339
117,1430,12.86,12.86,12.6,12.68,4085
117,1431,4.47,4.47,4.47,4.47,0
117,1432,22.3817,22.3817,21.8854,21.8854,30
117,1433,4.5639,4.5639,4.5639,4.5639,0
117,1434,4.91,4.91,4.86,4.86,2100
117,1435,0.6,0.6,0.6,0.6,0
117,1436,5.8673,5.8673,5.8673,5.8673,42
117,1437,81,84,81,82,144
117,1438,10.61,10.61,10.61,10.61,0
117,1439,16,16,16,16,0
117,1440,32.2872,32.2872,30.9886,31.0181,1202
117,1441,1.95,1.95,1.95,1.95,0
117,1442,41.6,41.6,40.58,40.65,10568
117,1443,1.86,1.88,1.81,1.84,3480
117,1444,7.15,7.37,7.15,7.2,2500
117,1445,0.018,0.018,0.013,0.013,1650
117,1446,10.95,11.04,10.95,11.04,1317
117,1447,1.0306,1.0306,1.0306,1.0306,0
117,1448,13.63,13.63,13.63,13.63,365
117,1449,15.77,15.77,15.43,15.46,5010
117,1450,4.76,4.89,4.76,4.89,7354
117,1451,15.2,15.2,15.2,15.2,321
117,1452,0.915,0.915,0.915,0.915,0
117,1453,2.7782,2.7872,2.7782,2.7872,279
117,1454,19.21,19.21,19.21,19.21,0
117,1455,0.12,0.12,0.12,0.12,0
117,1456,1.27,1.31,1.22,1.22,19060
117,1457,13.75,13.79,13.67,13.79,3908
117,1458,11.9706,11.9965,11.9706,11.9965,85
117,1459,0.57,0.57,0.551,0.551,16250
117,1460,23.5967,23.5967,23.5868,23.5868,204
117,1461,8.6583,8.6583,8.1708,8.3333,7980
117,1462,8.2421,8.2421,8.2421,8.2421,0
117,1463,5.77,5.84,5.77,5.8,514
117,1464,1.6,1.6,1.54,1.55,14400
117,1465,4.6361,4.6361,4.6361,4.6361,270
117,1466,9.4,9.4,9.38,9.38,900
117,1467,13.6087,13.6087,13.6087,13.6087,0
117,1468,1.8615,1.8615,1.8322,1.8517,44958
117,1469,89.454,89.454,87.6484,88.59,1281
117,1470,179.1977,180.6786,177.8549,178.862,2684
117,1471,94.6327,96.1237,94.6327,95.249,528
117,1472,0.8333,0.9133,0.8333,0.9133,600
117,1473,16.7882,16.9432,16.7882,16.9432,194
117,1474,6.2,6.2,6.2,6.2,0
117,1475,1.3,1.3,1.3,1.3,0
117,1476,11.74,11.81,11.43,11.43,3960
117,1477,417.2474,417.2474,417.2474,417.2474,0
117,1478,157.5,157.5,144.2,147.47,3238
117,1479,0.9764,1.0896,0.9481,1.0755,79111
117,1480,9.312,9.36,9,9,7384
117,1481,3.4826,3.5938,3.4456,3.5567,23482
117,1482,15.88,15.88,15.88,15.88,0
117,1483,2.2206,2.2206,2.2206,2.2206,0
117,1484,26.3947,27.8425,26.3947,27.8425,2030
117,1485,17.5933,17.5933,17.5933,17.5933,0
117,1486,10.4,10.7,10.4,10.45,300
117,1487,0.044,0.044,0.04,0.044,3000
117,1488,17.22,17.22,17.22,17.22,107
117,1489,17.38,17.45,17.23,17.23,780
117,1490,18.4796,18.4995,18.4796,18.4995,200
117,1491,488,488,488,488,60
117,1492,0.357,0.357,0.35,0.35,0
117,1493,5.0167,5.1272,5.0167,5.1272,102
117,1494,0.55,0.55,0.55,0.55,0
117,1495,13.1281,13.1281,13.1281,13.1281,0
117,1496,4.3,5,4.3,5,2119
117,1497,28.5,28.81,28.5,28.55,762
117,1498,26.05,26.9,26.05,26.9,1231
117,1499,22.4067,22.7633,22.4067,22.4467,2523
118,1000,4.0633,4.0633,3.9487,3.9614,3109
118,1001,6.07,6.07,6.07,6.07,0
118,1002,15.5098,15.5882,15.0882,15.0882,4186
118,1003,1.01,1.05,0.993,1.05,3900
118,1004,0.091,0.091,0.091,0.091,0
118,1005,35.44,36,35.24,36,429
118,1006,8.94,8.94,8.94,8.94,0
118,1007,32.863,32.863,32.863,32.863,4
118,1008,35.1,35.8,34.3,35.8,4738
118,1009,4.13,4.13,4.03,4.03,400
118,1010,6.1566,6.1566,6.1566,6.1566,0
118,1011,2.72,2.72,2.72,2.72,0
118,1012,32.85,33,32.55,33,103
118,1013,19.1333,19.1333,19.1333,19.1333,0
118,1014,2.9,2.9,2.9,2.9,0
118,1015,13.3,13.6,13.12,13.12,100
118,1016,9,9.19,8.85,9.07,1540
118,1017,2.351,2.351,2.3413,2.3413,1700
118,1018,4.91,5.43,4.84,5.34,110385
118,1019,63.47,64.47,63.47,64.33,808
118,1020,3.7484,3.7484,3.332,3.332,403
118,1021,37.65,37.65,37.03,37.03,270
118,1022,6.77,6.885,6.77,6.885,0
118,1023,10.85,10.95,10.75,10.75,926
118,1024,0.966,0.966,0.9569,0.9569,3402
118,1025,21.22,21.41,20.97,21.41,727
118,1026,5.46,5.46,5.46,5.46,0
118,1027,44.3,44.3,43.28,43.43,1977
118,1028,2.66,2.75,2.66,2.75,730
118,1029,11.31,11.4,11.11,11.25,10215
118,1030,10.03,10.03,10.03,10.03,0
118,1031,10.67,10.67,10.6,10.63,1450
118,1032,13.01,13.44,13.01,13.18,25510
118,1033,8.18,8.18,7.88,7.97,23569
118,1034,3.52,3.53,3.52,3.53,70
118,1035,0.4364,0.4545,0.4364,0.4545,3520
118,1036,116.4,119.59,115.67,117.89,12012
118,1037,7.63,7.63,7.63,7.63,0
118,1038,8.2,8.3,8.2,8.25,760
118,1039,9.7,10.25,9.7,10.25,6205
118,1040,1.575,1.575,1.555,1.555,50
118,1041,16.5665,16.5665,15.9675,15.9675,4011
118,1042,6.8,6.8,6.8,6.8,45
118,1043,65.95,68.34,65.5,67.7,1756
118,1044,3.2959,3.2959,3.2638,3.2638,587
118,1045,16.1,16.1,15.5,15.7,1321
118,1046,12.7627,12.7627,12.7627,12.7627,0
118,1047,46.35,46.545,45.85,46.225,22436
118,1048,50.78,51.4393,50.4355,51.2818,11023
118,1049,6.1,6.33,6.1,6.33,318
118,1050,820,820,820,820,23
118,1051,10.284,10.312,10.26,10.31,1620
118,1052,9.4,9.4,9.24,9.285,2820
118,1053,4.12,4.18,4.02,4.18,12540
118,1054,27.38,27.38,27.05,27.05,325
118,1055,48.92,49.02,48.8,48.84,652
118,1056,5.29,5.29,5.07,5.07,100
118,1057,87.99,88,87.62,87.89,3152
118,1058,24.39,25,24.1,25,4355
118,1059,17.4568,18.3373,17.4568,18.2711,2109
118,1060,17.2882,18.0363,17.0588,18.003,7884
118,1061,9.6,9.64,9.6,9.64,8
118,1062,23.08,23.21,22.9,23.21,1230
118,1063,32.8,33.15,32.05,33,12132
118,1064,26.4,26.8,25.78,26.58,2729
118,1065,11.3875,14.5289,11.3875,14.5289,97
118,1066,27.91,27.91,27.33,27.53,400
118,1067,7.35,7.49,7.31,7.31,3852
118,1068,7.4,7.46,7.3,7.3,12125
118,1069,3.15,3.15,3.09,3.09,60
118,1070,5.45,5.45,5.45,5.45,0
118,1071,21.4269,21.4269,21.4269,21.4269,71
118,1072,4.56,4.62,4.56,4.62,2123
118,1073,2.63,2.63,2.63,2.63,0
118,1074,8.29,8.29,8.29,8.29,0
118,1075,1.5844,1.5942,1.5647,1.5745,10731
118,1076,36.16,36.4,36.16,36.32,265
118,1077,40.24,41.5,39.7,41.5,1507
118,1078,18.95,19.91,18.95,19.91,575
118,1079,1.3748,1.3949,1.3748,1.3949,1495
118,1080,1.9522,1.9522,1.9522,1.9522,1544
118,1081,86.9953,87.8278,86.038,86.6624,6531
118,1082,3.14,3.14,3.06,3.06,2000
118,1083,9.36,9.36,9.35,9.35,1160
118,1084,13.9867,14.1012,13.8786,14.0185,5537
118,1085,12.4927,12.5563,12.4132,12.4132,7235
118,1086,3.04,3.04,3,3,1600
118,1087,3.84,3.84,3.84,3.84,0
118,1088,13.2,13.2,13.2,13.2,0
118,1089,7.88,8.05,7.76,8.05,570
118,1090,4.7899,4.9389,4.7899,4.9389,188
118,1091,1.6967,1.7534,1.6825,1.6825,3952
118,1092,1.6405,1.6405,1.6405,1.6405,1036
118,1093,62.6461,62.6461,61.1105,61.8539,4127
118,1094,9.4,9.4,9.4,9.4,0
118,1095,18.3024,18.3401,18.1989,18.3401,655
118,1096,81.0619,81.8705,81.0619,81.6684,1057
118,1097,6.6,6.61,6.34,6.34,5080
